timestamp_s,power_W
0.0534,99.19
0.1036,99.40
0.1540,99.40
0.2050,100.72
0.2552,100.72
0.3061,102.34
0.3569,102.34
0.4075,102.26
0.4582,102.26
0.5090,101.91
0.5598,101.91
0.6107,101.06
0.6615,101.06
0.7123,100.10
0.7632,100.10
0.8139,98.72
0.8649,98.72
0.9155,100.05
0.9664,100.05
1.0173,102.17
1.0678,102.17
1.1184,102.51
1.1691,102.51
1.2202,102.63
1.2711,102.63
1.3220,103.14
1.3727,103.14
1.4236,101.38
1.4743,101.38
1.5250,99.98
1.5759,99.98
1.6272,101.36
1.6774,101.36
1.7283,101.68
1.7791,101.68
1.8299,100.63
1.8808,101.71
1.9316,101.71
1.9825,100.46
2.0332,100.46
2.0839,98.36
2.1346,98.36
2.1854,99.11
2.2360,99.11
2.2865,99.68
2.3375,99.68
2.3881,99.98
2.4390,99.98
2.4897,98.46
2.5404,98.46
2.5913,98.72
2.6425,98.72
2.6933,98.01
2.7440,98.01
2.7948,98.17
2.8456,98.17
2.8964,99.89
2.9471,99.89
2.9982,99.81
3.0489,99.81
3.0999,101.37
3.1506,101.37
3.2013,103.08
3.2520,103.08
3.3027,102.24
3.3535,102.24
3.4043,100.39
3.4552,100.39
3.5058,99.11
3.5567,99.11
3.6075,100.95
3.6582,100.95
3.7090,102.80
3.7591,102.80
3.8096,105.20
3.8605,105.20
3.9121,104.72
3.9640,104.72
4.0152,102.54
4.0659,102.54
4.1166,101.48
4.1671,101.48
4.2183,100.39
4.2692,100.39
4.3200,100.16
4.3706,100.16
4.4214,100.45
4.4722,100.45
4.5231,101.32
4.5739,101.32
4.6248,102.30
4.6754,102.30
4.7262,103.36
4.7772,103.36
4.8273,104.30
4.8783,104.30
4.9288,102.64
4.9796,102.64
5.0304,102.27
5.0814,104.22
5.1324,104.22
5.1832,105.19
5.2341,105.19
5.2849,103.05
5.3357,103.05
5.3865,102.92
5.4373,102.92
5.4882,102.27
5.5393,102.27
5.5903,102.40
5.6406,102.40
5.6915,102.12
5.7422,102.12
5.7931,99.62
5.8440,99.62
5.8948,98.81
5.9451,98.81
5.9968,97.95
6.0476,97.95
6.0989,98.18
6.1500,98.18
6.2012,97.81
6.2517,97.81
6.3025,97.76
6.3533,97.76
6.4042,99.94
6.4551,99.94
6.5058,98.80
6.5563,98.80
6.6072,100.64
6.6581,100.64
6.7093,101.98
6.7602,101.98
6.8122,100.22
6.8632,100.22
6.9134,101.13
6.9645,101.13
7.0155,101.44
7.0665,101.44
7.1175,101.37
7.1682,101.37
7.2186,102.48
7.2694,102.48
7.3202,103.11
7.3710,103.11
7.4216,102.20
7.4723,102.20
7.5231,98.14
7.5739,98.14
7.6249,99.63
7.6757,99.63
7.7267,98.22
7.7777,98.22
7.8286,96.67
7.8794,96.67
7.9300,98.74
7.9807,98.74
8.0314,99.97
8.0822,98.97
8.1329,98.97
8.1837,98.68
8.2347,98.68
8.2855,97.13
8.3363,97.13
8.3872,95.50
8.4379,95.50
8.4888,94.85
8.5395,94.85
8.5903,97.33
8.6410,97.33
8.6918,96.46
