timestamp_s,power_W
0.0600,32.33
0.1137,32.64
0.1700,32.64
0.2273,41.13
0.2823,63.17
0.3366,63.17
0.3901,44.08
0.4452,44.08
0.4992,67.05
0.5543,67.05
0.6093,65.95
0.6752,65.95
0.7314,47.63
0.7847,70.15
0.8379,70.15
0.8951,61.45
0.9488,61.45
1.0028,62.62
1.0580,62.62
1.1212,67.86
1.1835,67.86
1.2366,69.85
1.2960,40.60
1.3494,40.60
1.4026,59.61
1.4610,59.61
1.5235,71.95
1.5822,71.95
1.6357,50.55
1.6911,69.20
1.7645,69.20
1.8180,64.31
1.8735,64.31
1.9285,62.56
1.9857,62.56
2.0400,57.39
2.0938,57.39
2.1477,72.78
2.2082,53.38
2.2635,53.38
2.3181,73.85
2.3748,73.85
2.4423,56.81
2.5724,56.81
2.6259,60.29
2.6793,60.29
2.7330,75.40
2.7877,75.40
2.8412,72.48
2.8945,72.48
2.9481,50.68
3.0163,42.14
3.0742,68.76
3.1791,68.76
3.2383,73.11
3.2926,73.11
3.3474,76.47
3.4011,76.47
3.4612,63.89
3.5147,62.81
3.5684,62.81
3.6248,64.04
3.6818,64.04
3.7359,65.82
3.7905,65.82
3.8473,62.23
3.9065,62.23
3.9625,62.78
4.0182,64.28
4.0723,64.28
4.1309,71.71
4.1885,71.71
4.2550,62.29
4.3115,62.29
4.3703,74.09
4.4236,58.37
4.4772,58.37
4.5313,64.36
4.5864,64.36
4.6397,71.34
4.6933,71.34
4.7477,65.94
4.8008,65.94
4.8581,71.62
4.9183,71.62
4.9789,63.81
5.0371,68.33
5.0922,68.33
5.1462,67.33
5.2002,67.33
5.2550,68.73
5.3098,68.73
5.3682,65.04
5.4261,65.04
5.4847,59.62
5.5396,75.45
5.5930,75.45
5.6527,74.04
5.7085,74.04
5.7703,69.08
5.8292,69.08
5.8823,60.57
5.9365,64.08
5.9958,64.08
6.0536,73.31
6.1141,73.31
6.1763,74.33
6.2369,74.33
6.2902,59.38
6.3449,67.72
6.4019,67.72
6.4599,54.92
6.5206,54.92
6.5871,70.73
6.6494,66.58
6.7080,66.58
6.7672,60.41
6.8291,55.83
6.9317,55.83
6.9858,62.37
7.0396,62.37
7.0960,69.56
7.1590,70.44
7.2125,70.44
7.2711,73.51
7.3296,73.51
7.3946,69.06
7.4533,62.29
7.5552,62.29
7.6153,61.39
7.6689,71.80
7.7233,71.80
7.7810,47.99
7.8382,47.99
7.8911,75.65
7.9453,75.65
8.0031,48.75
8.0571,48.75
8.1115,58.79
8.1651,65.70
8.2204,65.70
8.2735,69.43
8.3266,69.43
8.3826,55.27
8.4435,55.27
8.5009,68.23
8.5552,68.23
8.6094,67.02
8.6667,67.02
8.7231,58.47
8.7854,62.56
8.8417,62.56
8.9044,70.97
8.9587,70.97
9.0174,72.03
9.0893,64.43
9.1568,64.43
9.2124,66.66
9.2730,66.66
9.3329,64.04
9.3860,72.01
9.4391,72.01
9.4970,76.52
9.5578,76.52
